ISIN,Risk_Stripe
ISIN14693,Stripe2
ISIN14694,Stripe2
ISIN14695,Stripe2
ISIN14696,Stripe2
ISIN14697,Stripe2
ISIN14698,Stripe2
ISIN14699,Stripe2
ISIN14700,Stripe2
ISIN14701,Stripe2
ISIN14702,Stripe2
ISIN14703,Stripe2
ISIN14704,Stripe2
ISIN14705,Stripe2
ISIN14706,Stripe2
ISIN14707,Stripe2
ISIN14708,Stripe2
ISIN14709,Stripe2
ISIN14710,Stripe2
ISIN14711,Stripe2
ISIN14712,Stripe2
ISIN14713,Stripe2
ISIN14714,Stripe2
ISIN14715,Stripe2
ISIN14716,Stripe2
ISIN14717,Stripe2
ISIN14718,Stripe2
ISIN14719,Stripe2
ISIN14720,Stripe2
ISIN14721,Stripe2
ISIN14722,Stripe2
ISIN14723,Stripe2
ISIN14724,Stripe2
ISIN14725,Stripe2
ISIN14726,Stripe2
ISIN14727,Stripe2
ISIN14728,Stripe2
ISIN14729,Stripe2
ISIN14730,Stripe2
ISIN14731,Stripe2
ISIN14732,Stripe2
ISIN14733,Stripe2
ISIN14734,Stripe2
ISIN14735,Stripe2
ISIN14736,Stripe2
ISIN14737,Stripe2
ISIN14738,Stripe2
ISIN14739,Stripe2
ISIN14740,Stripe2
ISIN14741,Stripe2
ISIN14742,Stripe2
ISIN14743,Stripe2
ISIN14744,Stripe2
ISIN14745,Stripe2
ISIN14746,Stripe2
ISIN14747,Stripe2
ISIN14748,Stripe2
ISIN14753,Stripe2
ISIN14766,Stripe2
ISIN14768,Stripe2
ISIN14797,Stripe1
ISIN14798,Stripe2
ISIN14799,Stripe2
ISIN14800,Stripe0
ISIN14801,Stripe1
ISIN14802,Stripe1
ISIN14803,Stripe1
ISIN14804,Stripe1
ISIN14805,Stripe1
ISIN14806,Stripe1
ISIN14807,Stripe1
ISIN14808,Stripe1
ISIN14809,Stripe1
ISIN14810,Stripe1
ISIN14811,Stripe4
ISIN14812,Stripe1
ISIN14813,Stripe1
ISIN14814,Stripe1
ISIN14815,Stripe1
ISIN14816,Stripe1
ISIN14819,Stripe1
ISIN14823,Stripe1
ISIN14824,Stripe1
ISIN14828,Stripe1
ISIN14832,Stripe1
ISIN14833,Stripe1
ISIN14834,Stripe1
ISIN14835,Stripe1
ISIN14836,Stripe1
ISIN14837,Stripe1
ISIN14838,Stripe1
ISIN14839,Stripe1
ISIN14840,Stripe1
ISIN14841,Stripe1
ISIN14842,Stripe1
ISIN14843,Stripe1
ISIN14844,Stripe1
ISIN14845,Stripe1
ISIN14846,Stripe1
ISIN14847,Stripe1
ISIN14848,Stripe1
ISIN14849,Stripe1
ISIN14850,Stripe1
ISIN14851,Stripe1
ISIN14852,Stripe1
ISIN14856,Stripe5
ISIN14857,Stripe5
ISIN14858,Stripe5
ISIN14859,Stripe5
ISIN14860,Stripe5
ISIN14861,Stripe5
ISIN14862,Stripe5
ISIN14863,Stripe5
ISIN14864,Stripe5
ISIN14865,Stripe5
ISIN14866,Stripe5
ISIN14867,Stripe5
ISIN14868,Stripe5
ISIN14869,Stripe5
ISIN14870,Stripe5
ISIN14871,Stripe5
ISIN14872,Stripe5
ISIN14873,Stripe5
ISIN14874,Stripe5
ISIN14875,Stripe5
ISIN14876,Stripe5
ISIN14877,Stripe5
ISIN14878,Stripe5
ISIN14879,Stripe5
ISIN14880,Stripe5
ISIN14881,Stripe5
ISIN14882,Stripe5
ISIN14883,Stripe5
ISIN14884,Stripe5
ISIN14885,Stripe5
ISIN14886,Stripe5
ISIN14887,Stripe5
ISIN14888,Stripe5
ISIN14889,Stripe5
ISIN14893,Stripe5
ISIN14894,Stripe5
ISIN14895,Stripe5
ISIN14896,Stripe5
ISIN14897,Stripe5
ISIN14898,Stripe5
ISIN14899,Stripe5
ISIN14900,Stripe5
ISIN14901,Stripe5
ISIN14902,Stripe5
ISIN14903,Stripe5
ISIN14904,Stripe5
ISIN14905,Stripe5
ISIN14906,Stripe5
ISIN14907,Stripe5
ISIN14908,Stripe5
ISIN14909,Stripe5
ISIN14910,Stripe5
ISIN14911,Stripe2
ISIN14912,Stripe2
ISIN14913,Stripe2
ISIN14914,Stripe2
ISIN14915,Stripe2
ISIN14916,Stripe0
ISIN14917,Stripe0
ISIN14918,Stripe0
ISIN14919,Stripe0
ISIN14920,Stripe0
ISIN14921,Stripe0
ISIN14922,Stripe0
ISIN14923,Stripe1
ISIN14924,Stripe0
ISIN14925,Stripe1
ISIN14926,Stripe1
ISIN14927,Stripe1
ISIN14931,Stripe1
ISIN14934,Stripe6
ISIN14935,Stripe6
ISIN14936,Stripe6
ISIN14937,Stripe6
ISIN14938,Stripe6
ISIN14939,Stripe6
ISIN14940,Stripe0
ISIN14941,Stripe6
ISIN14942,Stripe5
ISIN14943,Stripe0
ISIN14944,Stripe0
ISIN14945,Stripe0
ISIN14946,Stripe0
ISIN14947,Stripe0
ISIN14948,Stripe0
ISIN14949,Stripe0
ISIN14950,Stripe0
ISIN14951,Stripe0
ISIN14952,Stripe0
ISIN14953,Stripe1
ISIN14954,Stripe1
ISIN14955,Stripe1
ISIN14956,Stripe2
ISIN14957,Stripe2
ISIN14958,Stripe0
ISIN14959,Stripe2
ISIN14960,Stripe6
ISIN14961,Stripe6
ISIN14962,Stripe6
ISIN14963,Stripe6
ISIN14964,Stripe1
ISIN14965,Stripe1
ISIN14966,Stripe5
ISIN14967,Stripe14
ISIN14968,Stripe14
ISIN14969,Stripe1
ISIN14970,Stripe1
ISIN14971,Stripe1
ISIN14972,Stripe5
ISIN14973,Stripe0
ISIN14974,Stripe0
ISIN14975,Stripe0
ISIN14976,Stripe0
ISIN14977,Stripe5
ISIN14980,Stripe1
ISIN14981,Stripe1
ISIN14982,Stripe1
ISIN14983,Stripe1
ISIN14984,Stripe2
ISIN14985,Stripe0
ISIN14986,Stripe1
ISIN14987,Stripe1
ISIN14989,Stripe0
ISIN14990,Stripe1
ISIN14991,Stripe1
ISIN14992,Stripe1
ISIN14993,Stripe6
ISIN14994,Stripe6
ISIN14995,Stripe0
ISIN14996,Stripe0
ISIN14997,Stripe4
ISIN14998,Stripe4
ISIN14999,Stripe2
ISIN15000,Stripe2
ISIN15001,Stripe1
ISIN15002,Stripe1
ISIN15003,Stripe1
ISIN15004,Stripe1
ISIN15005,Stripe1
ISIN15006,Stripe1
ISIN15007,Stripe1
ISIN15008,Stripe1
ISIN15009,Stripe1
ISIN15010,Stripe1
ISIN15011,Stripe1
ISIN15012,Stripe2
ISIN15013,Stripe0
ISIN15014,Stripe5
ISIN15015,Stripe5
ISIN15016,Stripe5
ISIN15017,Stripe5
ISIN15018,Stripe5
ISIN15019,Stripe5
ISIN15020,Stripe5
ISIN15021,Stripe5
ISIN15022,Stripe5
ISIN15023,Stripe5
ISIN15024,Stripe5
ISIN15025,Stripe14
ISIN15026,Stripe5
ISIN15027,Stripe2
ISIN15028,Stripe1
ISIN15029,Stripe1
ISIN15030,Stripe1
ISIN15031,Stripe1
ISIN15032,Stripe1
ISIN15033,Stripe2
ISIN15034,Stripe2
ISIN15035,Stripe2
ISIN15036,Stripe0
ISIN15037,Stripe0
ISIN15040,Stripe6
ISIN15041,Stripe6
ISIN15048,Stripe0
ISIN15049,Stripe0
ISIN15050,Stripe0
ISIN15051,Stripe2
ISIN15052,Stripe2
ISIN15053,Stripe2
ISIN15054,Stripe2
ISIN15055,Stripe2
ISIN15056,Stripe2
ISIN15057,Stripe3
ISIN15058,Stripe3
ISIN15059,Stripe3
ISIN15060,Stripe3
ISIN15061,Stripe3
ISIN15062,Stripe3
ISIN15064,Stripe1
ISIN15065,Stripe1
ISIN15066,Stripe1
ISIN15067,Stripe1
ISIN15068,Stripe1
ISIN15069,Stripe2
ISIN15070,Stripe1
ISIN15071,Stripe1
ISIN15072,Stripe1
ISIN15073,Stripe1
ISIN15074,Stripe1
ISIN15075,Stripe5
ISIN15076,Stripe5
ISIN15077,Stripe5
ISIN15078,Stripe1
ISIN15079,Stripe1
ISIN15080,Stripe1
ISIN15081,Stripe1
ISIN15082,Stripe0
ISIN15083,Stripe1
ISIN15086,Stripe3
ISIN15087,Stripe3
ISIN15088,Stripe3
ISIN15089,Stripe0
ISIN15090,Stripe1
ISIN15091,Stripe1
ISIN15094,Stripe1
ISIN15099,Stripe2
ISIN15102,Stripe2
ISIN15103,Stripe14
ISIN15104,Stripe14
ISIN15105,Stripe2
ISIN15106,Stripe1
ISIN15107,Stripe1
ISIN15108,Stripe0
ISIN15109,Stripe2
ISIN15110,Stripe2
ISIN15111,Stripe2
ISIN15112,Stripe2
ISIN15113,Stripe2
ISIN15114,Stripe2
ISIN15115,Stripe2
ISIN15116,Stripe2
ISIN15117,Stripe2
ISIN15118,Stripe2
ISIN15119,Stripe2
ISIN15120,Stripe2
ISIN15121,Stripe2
ISIN15122,Stripe2
ISIN15123,Stripe2
ISIN15124,Stripe2
ISIN15125,Stripe2
ISIN15126,Stripe2
ISIN15127,Stripe2
ISIN15128,Stripe5
ISIN15129,Stripe5
ISIN15130,Stripe5
ISIN15131,Stripe5
ISIN15132,Stripe5
ISIN15133,Stripe5
ISIN15134,Stripe5
ISIN15135,Stripe5
ISIN15136,Stripe1
ISIN15137,Stripe1
ISIN15138,Stripe1
ISIN15139,Stripe2
ISIN15140,Stripe4
ISIN15141,Stripe4
ISIN15142,Stripe4
ISIN15143,Stripe4
ISIN15144,Stripe4
ISIN15145,Stripe4
ISIN15146,Stripe4
ISIN15147,Stripe4
ISIN15148,Stripe4
ISIN15149,Stripe4
ISIN15150,Stripe4
ISIN15151,Stripe4
ISIN15152,Stripe4
ISIN15153,Stripe4
ISIN15154,Stripe4
ISIN15155,Stripe4
ISIN15156,Stripe4
ISIN15157,Stripe0
ISIN15158,Stripe0
ISIN15159,Stripe0
ISIN15160,Stripe0
ISIN15161,Stripe0
ISIN15162,Stripe0
ISIN15164,Stripe0
ISIN15167,Stripe0
ISIN15168,Stripe0
ISIN15169,Stripe0
ISIN15170,Stripe0
ISIN15171,Stripe0
ISIN15172,Stripe0
ISIN15173,Stripe0
ISIN15174,Stripe5
ISIN15175,Stripe5
ISIN15176,Stripe5
ISIN15177,Stripe5
ISIN15178,Stripe0
ISIN15179,Stripe0
ISIN15180,Stripe0
ISIN15181,Stripe0
ISIN15182,Stripe0
ISIN15183,Stripe5
ISIN15184,Stripe5
ISIN15185,Stripe5
ISIN15186,Stripe5
ISIN15187,Stripe5
ISIN15188,Stripe5
ISIN15189,Stripe5
ISIN15190,Stripe5
ISIN15191,Stripe5
ISIN15192,Stripe5
ISIN15193,Stripe5
ISIN15194,Stripe5
ISIN15195,Stripe4
ISIN15196,Stripe4
ISIN15200,Stripe2
ISIN15201,Stripe5
ISIN15202,Stripe5
ISIN15203,Stripe5
ISIN15204,Stripe5
ISIN15205,Stripe0
ISIN15206,Stripe0
ISIN15207,Stripe1
ISIN15208,Stripe1
ISIN15209,Stripe1
ISIN15210,Stripe0
ISIN15211,Stripe1
ISIN15212,Stripe1
ISIN15213,Stripe1
ISIN15214,Stripe1
ISIN15215,Stripe1
ISIN15216,Stripe1
ISIN15217,Stripe1
ISIN15265,Stripe3
ISIN15277,Stripe3
ISIN15280,Stripe3
ISIN15281,Stripe3
ISIN15282,Stripe3
ISIN15283,Stripe3
ISIN15284,Stripe3
ISIN15285,Stripe3
ISIN15286,Stripe3
ISIN15289,Stripe3
ISIN15290,Stripe3
ISIN15307,Stripe3
ISIN15418,Stripe3
ISIN15419,Stripe3
ISIN15444,Stripe3
ISIN15452,Stripe3
ISIN15467,Stripe3
ISIN15475,Stripe3
ISIN15476,Stripe3
ISIN15477,Stripe3
ISIN15478,Stripe3
ISIN15479,Stripe3
ISIN15480,Stripe3
ISIN15481,Stripe3
ISIN15482,Stripe3
ISIN15483,Stripe3
ISIN15484,Stripe3
ISIN15485,Stripe3
ISIN15486,Stripe3
ISIN15487,Stripe3
ISIN15488,Stripe3
ISIN15489,Stripe3
ISIN15490,Stripe3
ISIN15491,Stripe3
ISIN15492,Stripe3
ISIN15493,Stripe3
ISIN15494,Stripe3
ISIN15495,Stripe3
ISIN15550,Stripe3
ISIN15551,Stripe3
ISIN15552,Stripe3
ISIN15553,Stripe3
ISIN15554,Stripe3
ISIN15555,Stripe3
ISIN15556,Stripe3
ISIN15557,Stripe3
ISIN15558,Stripe3
ISIN15559,Stripe3
ISIN15560,Stripe3
ISIN15561,Stripe3
ISIN15562,Stripe3
ISIN15563,Stripe3
ISIN15564,Stripe3
ISIN15565,Stripe3
ISIN15566,Stripe3
ISIN15633,Stripe2
ISIN15634,Stripe2
ISIN15635,Stripe2
ISIN15636,Stripe2
ISIN15637,Stripe2
ISIN15638,Stripe5
ISIN15639,Stripe1
ISIN15640,Stripe0
ISIN15641,Stripe0
ISIN15642,Stripe0
ISIN15643,Stripe5
ISIN15644,Stripe0
ISIN15645,Stripe4
ISIN15646,Stripe4
ISIN15647,Stripe6
ISIN15648,Stripe6
ISIN15649,Stripe0
ISIN15650,Stripe0
ISIN15651,Stripe0
ISIN15652,Stripe8
ISIN15653,Stripe8
ISIN15654,Stripe5
ISIN15655,Stripe1
ISIN15656,Stripe1
ISIN15657,Stripe1
ISIN15658,Stripe1
ISIN15659,Stripe6
ISIN15660,Stripe6
ISIN15661,Stripe6
ISIN15662,Stripe6
ISIN15663,Stripe1
ISIN15664,Stripe1
ISIN15665,Stripe1
ISIN15666,Stripe1
ISIN15667,Stripe1
ISIN15668,Stripe1
ISIN15670,Stripe1
ISIN15671,Stripe1
ISIN15675,Stripe1
ISIN15676,Stripe1
ISIN15677,Stripe1
ISIN15678,Stripe1
ISIN15679,Stripe1
ISIN15681,Stripe1
ISIN15682,Stripe1
ISIN15683,Stripe1
ISIN15684,Stripe1
ISIN15685,Stripe1
ISIN15686,Stripe1
ISIN15687,Stripe1
ISIN15688,Stripe1
ISIN15689,Stripe1
ISIN15690,Stripe1
ISIN15691,Stripe1
ISIN15693,Stripe1
ISIN15694,Stripe1
ISIN15696,Stripe1
ISIN15701,Stripe5
ISIN15703,Stripe1
ISIN15704,Stripe1
ISIN15705,Stripe1
ISIN15706,Stripe1
ISIN15707,Stripe1
ISIN15708,Stripe1
ISIN15709,Stripe1
ISIN15710,Stripe1
ISIN15711,Stripe1
ISIN15712,Stripe1
ISIN15713,Stripe1
ISIN15714,Stripe1
ISIN15715,Stripe1
ISIN15716,Stripe1
ISIN15717,Stripe1
ISIN15718,Stripe1
ISIN15719,Stripe1
ISIN15720,Stripe1
ISIN15721,Stripe1
ISIN15722,Stripe1
ISIN15723,Stripe1
ISIN15726,Stripe1
ISIN15727,Stripe1
ISIN15728,Stripe1
ISIN15729,Stripe1
ISIN15730,Stripe1
ISIN15731,Stripe1
ISIN15732,Stripe5
ISIN15733,Stripe8
ISIN15734,Stripe6
ISIN15735,Stripe15
ISIN15736,Stripe0
ISIN15737,Stripe0
ISIN15738,Stripe1
ISIN15739,Stripe1
ISIN15740,Stripe1
ISIN15741,Stripe1
ISIN15742,Stripe1
ISIN15743,Stripe1
ISIN15744,Stripe1
ISIN15745,Stripe1
ISIN15746,Stripe1
ISIN15747,Stripe1
ISIN15748,Stripe1
ISIN15749,Stripe1
ISIN15750,Stripe1
ISIN15751,Stripe1
ISIN15752,Stripe1
ISIN15753,Stripe1
ISIN15754,Stripe1
ISIN15755,Stripe1
ISIN15756,Stripe1
ISIN15757,Stripe1
ISIN15758,Stripe1
ISIN15759,Stripe1
ISIN15760,Stripe1
ISIN15761,Stripe1
ISIN15762,Stripe1
ISIN15763,Stripe1
ISIN15764,Stripe1
ISIN15765,Stripe1
ISIN15766,Stripe1
ISIN15767,Stripe1
ISIN15768,Stripe1
ISIN15769,Stripe1
ISIN15770,Stripe1
ISIN15771,Stripe1
ISIN15772,Stripe1
ISIN15773,Stripe1
ISIN15774,Stripe1
ISIN15775,Stripe1
ISIN15776,Stripe1
ISIN15777,Stripe1
ISIN15778,Stripe1
ISIN15779,Stripe1
ISIN15780,Stripe1
ISIN15781,Stripe1
ISIN15782,Stripe1
ISIN15783,Stripe1
ISIN15784,Stripe1
ISIN15785,Stripe1
ISIN15786,Stripe1
ISIN15787,Stripe1
ISIN15788,Stripe1
ISIN15789,Stripe1
ISIN15790,Stripe1
ISIN15791,Stripe1
ISIN15792,Stripe1
ISIN15794,Stripe1
ISIN15795,Stripe1
ISIN15796,Stripe1
ISIN15797,Stripe1
ISIN15798,Stripe1
ISIN15799,Stripe1
ISIN15800,Stripe1
ISIN15801,Stripe1
ISIN15802,Stripe1
ISIN15803,Stripe1
ISIN15804,Stripe1
ISIN15805,Stripe1
ISIN15806,Stripe1
ISIN15807,Stripe1
ISIN15808,Stripe1
ISIN15809,Stripe1
ISIN15810,Stripe1
ISIN15811,Stripe1
ISIN15812,Stripe1
ISIN15813,Stripe1
ISIN15814,Stripe1
ISIN15815,Stripe1
ISIN15816,Stripe1
ISIN15817,Stripe1
ISIN15818,Stripe1
ISIN15819,Stripe1
ISIN15820,Stripe1
ISIN15821,Stripe1
ISIN15822,Stripe1
ISIN15823,Stripe1
ISIN15824,Stripe1
ISIN15825,Stripe1
ISIN15826,Stripe1
ISIN15827,Stripe1
ISIN15828,Stripe1
ISIN15829,Stripe1
ISIN15830,Stripe1
ISIN15831,Stripe1
ISIN15832,Stripe1
ISIN15833,Stripe1
ISIN15834,Stripe1
ISIN15835,Stripe1
ISIN15836,Stripe1
ISIN15837,Stripe1
ISIN15838,Stripe1
ISIN15839,Stripe1
ISIN15840,Stripe1
ISIN15841,Stripe1
ISIN15842,Stripe1
ISIN15843,Stripe1
ISIN15844,Stripe1
ISIN15845,Stripe1
ISIN15846,Stripe1
ISIN15847,Stripe1
ISIN15848,Stripe1
ISIN15849,Stripe1
ISIN15850,Stripe1
ISIN15851,Stripe1
ISIN15852,Stripe1
ISIN15853,Stripe1
ISIN15854,Stripe1
ISIN15855,Stripe1
ISIN15856,Stripe1
ISIN15857,Stripe1
ISIN15858,Stripe1
ISIN15859,Stripe1
ISIN15860,Stripe1
ISIN15861,Stripe1
ISIN15862,Stripe1
ISIN15863,Stripe1
ISIN15864,Stripe1
ISIN15865,Stripe1
ISIN15867,Stripe1
ISIN15868,Stripe1
ISIN15869,Stripe1
ISIN15870,Stripe1
ISIN15871,Stripe1
ISIN15872,Stripe1
ISIN15873,Stripe1
ISIN15874,Stripe1
ISIN15875,Stripe1
ISIN15876,Stripe1
ISIN15877,Stripe1
ISIN15878,Stripe1
ISIN15879,Stripe1
ISIN15880,Stripe1
ISIN15881,Stripe1
ISIN15882,Stripe1
ISIN15883,Stripe1
ISIN15884,Stripe1
ISIN15885,Stripe1
ISIN15886,Stripe1
ISIN15887,Stripe1
ISIN15888,Stripe1
ISIN15890,Stripe1
ISIN15891,Stripe1
ISIN15892,Stripe1
ISIN15893,Stripe1
ISIN15894,Stripe1
ISIN15895,Stripe1
ISIN15896,Stripe1
ISIN15897,Stripe1
ISIN15898,Stripe1
ISIN15899,Stripe1
ISIN15902,Stripe1
ISIN15903,Stripe1
ISIN15904,Stripe1
ISIN15905,Stripe1
ISIN15906,Stripe1
ISIN15907,Stripe1
ISIN15908,Stripe1
ISIN15909,Stripe1
ISIN15910,Stripe1
ISIN15911,Stripe1
ISIN15912,Stripe1
ISIN15913,Stripe1
ISIN15914,Stripe1
ISIN15915,Stripe1
ISIN15916,Stripe1
ISIN15917,Stripe1
ISIN15918,Stripe1
ISIN15919,Stripe1
ISIN15920,Stripe1
ISIN15921,Stripe1
ISIN15922,Stripe1
ISIN15923,Stripe1
ISIN15924,Stripe1
ISIN15926,Stripe1
ISIN15927,Stripe1
ISIN15928,Stripe1
ISIN15929,Stripe1
ISIN15930,Stripe1
ISIN15931,Stripe1
ISIN15932,Stripe1
ISIN15933,Stripe1
ISIN15934,Stripe1
ISIN15935,Stripe1
ISIN15936,Stripe1
ISIN15937,Stripe1
ISIN15938,Stripe1
ISIN15939,Stripe1
ISIN15940,Stripe1
ISIN15941,Stripe1
ISIN15942,Stripe1
ISIN15943,Stripe0
ISIN15945,Stripe0
ISIN15946,Stripe0
ISIN15947,Stripe0
ISIN15948,Stripe0
ISIN15949,Stripe0
ISIN15950,Stripe0
ISIN15951,Stripe0
ISIN15952,Stripe5
ISIN15953,Stripe5
ISIN15954,Stripe2
ISIN15955,Stripe14
ISIN15956,Stripe14
ISIN15957,Stripe2
ISIN15958,Stripe2
ISIN15959,Stripe2
ISIN15960,Stripe2
ISIN15961,Stripe2
ISIN15962,Stripe2
ISIN15963,Stripe0
ISIN15964,Stripe3
ISIN15965,Stripe3
ISIN15966,Stripe3
ISIN15967,Stripe3
ISIN15968,Stripe3
ISIN15969,Stripe3
ISIN15970,Stripe3
ISIN15973,Stripe0
ISIN15974,Stripe2
ISIN15975,Stripe14
ISIN15976,Stripe14
ISIN15981,Stripe1
ISIN15984,Stripe0
ISIN15985,Stripe0
ISIN15986,Stripe0
ISIN15988,Stripe1
ISIN15991,Stripe5
ISIN15992,Stripe5
ISIN15993,Stripe5
ISIN15994,Stripe5
ISIN15995,Stripe5
ISIN15996,Stripe5
ISIN15997,Stripe5
ISIN15998,Stripe5
ISIN15999,Stripe5
ISIN16000,Stripe5
ISIN16005,Stripe1
ISIN16006,Stripe1
ISIN16030,Stripe0
ISIN16031,Stripe2
ISIN16032,Stripe2
ISIN16035,Stripe1
ISIN16036,Stripe3
ISIN16037,Stripe3
ISIN16038,Stripe1
ISIN16039,Stripe1
ISIN16040,Stripe1
ISIN16041,Stripe3
ISIN16042,Stripe1
ISIN16043,Stripe1
ISIN16045,Stripe5
ISIN16046,Stripe5
ISIN16047,Stripe5
ISIN16048,Stripe14
ISIN16049,Stripe14
ISIN16050,Stripe14
ISIN16051,Stripe14
ISIN16052,Stripe1
ISIN16053,Stripe1
ISIN16054,Stripe1
ISIN16055,Stripe1
ISIN16056,Stripe1
ISIN16057,Stripe1
ISIN16058,Stripe2
ISIN16059,Stripe2
ISIN16060,Stripe1
ISIN16061,Stripe1
ISIN16062,Stripe1
ISIN16063,Stripe1
ISIN16064,Stripe1
ISIN16065,Stripe1
ISIN16066,Stripe1
ISIN16068,Stripe0
ISIN16069,Stripe0
ISIN16070,Stripe1
ISIN16071,Stripe1
ISIN16072,Stripe1
ISIN16073,Stripe1
ISIN16074,Stripe1
ISIN16075,Stripe1
ISIN16076,Stripe8
ISIN16077,Stripe8
ISIN16078,Stripe0
ISIN16079,Stripe0
ISIN16080,Stripe0
ISIN16081,Stripe0
ISIN16082,Stripe0
ISIN16083,Stripe0
ISIN16084,Stripe5
ISIN16086,Stripe12
ISIN16088,Stripe6
ISIN16089,Stripe6
ISIN16091,Stripe6
ISIN16092,Stripe6
ISIN16093,Stripe6
ISIN16094,Stripe6
ISIN16095,Stripe2
ISIN16096,Stripe2
ISIN16097,Stripe2
ISIN16098,Stripe1
ISIN16099,Stripe1
ISIN16100,Stripe5
ISIN16101,Stripe5
ISIN16102,Stripe5
ISIN16103,Stripe5
ISIN16104,Stripe5
ISIN16105,Stripe5
ISIN16106,Stripe5
ISIN16107,Stripe0
ISIN16108,Stripe0
ISIN16109,Stripe0
ISIN16110,Stripe0
ISIN16111,Stripe0
ISIN16112,Stripe0
ISIN16113,Stripe0
ISIN16116,Stripe1
ISIN16117,Stripe1
ISIN16118,Stripe0
ISIN16119,Stripe14
ISIN16120,Stripe14
ISIN16121,Stripe14
ISIN16122,Stripe14
ISIN16123,Stripe1
ISIN16124,Stripe1
ISIN16125,Stripe0
ISIN16126,Stripe2
ISIN16127,Stripe2
ISIN16128,Stripe2
ISIN16129,Stripe5
ISIN16130,Stripe5
ISIN16131,Stripe5
ISIN16132,Stripe5
ISIN16133,Stripe5
ISIN16134,Stripe5
ISIN16135,Stripe5
ISIN16136,Stripe5
ISIN16137,Stripe14
ISIN16138,Stripe14
ISIN16139,Stripe14
ISIN16140,Stripe14
ISIN16141,Stripe6
ISIN16142,Stripe6
ISIN16143,Stripe6
ISIN16144,Stripe0
ISIN16145,Stripe0
ISIN16146,Stripe0
ISIN16147,Stripe0
ISIN16148,Stripe0
ISIN16149,Stripe0
ISIN16150,Stripe0
ISIN16151,Stripe0
ISIN16152,Stripe0
ISIN16153,Stripe0
ISIN16154,Stripe1
ISIN16155,Stripe1
ISIN16156,Stripe1
ISIN16157,Stripe1
ISIN16159,Stripe0
ISIN16160,Stripe0
ISIN16161,Stripe1
ISIN16162,Stripe2
ISIN16163,Stripe2
ISIN16164,Stripe2
ISIN16165,Stripe1
ISIN16166,Stripe0
ISIN16167,Stripe0
ISIN16168,Stripe0
ISIN16169,Stripe0
ISIN16170,Stripe0
ISIN16171,Stripe0
ISIN16172,Stripe0
ISIN16173,Stripe0
ISIN16174,Stripe0
ISIN16175,Stripe0
ISIN16176,Stripe0
ISIN16177,Stripe0
ISIN16178,Stripe0
ISIN16179,Stripe0
ISIN16180,Stripe0
ISIN16181,Stripe0
ISIN16182,Stripe0
ISIN16183,Stripe0
ISIN16184,Stripe0
ISIN16185,Stripe0
ISIN16186,Stripe0
ISIN16187,Stripe0
ISIN16190,Stripe0
ISIN16191,Stripe0
ISIN16192,Stripe1
ISIN16193,Stripe5
ISIN16194,Stripe5
ISIN16195,Stripe5
ISIN16196,Stripe5
ISIN16197,Stripe5
ISIN16198,Stripe5
ISIN16199,Stripe5
ISIN16200,Stripe5
ISIN16201,Stripe5
ISIN16202,Stripe1
ISIN16203,Stripe0
ISIN16204,Stripe0
ISIN16205,Stripe0
ISIN16206,Stripe0
ISIN16207,Stripe1
ISIN16208,Stripe4
ISIN16209,Stripe14
ISIN16210,Stripe14
ISIN16211,Stripe14
ISIN16212,Stripe14
ISIN16213,Stripe14
ISIN16214,Stripe14
ISIN16215,Stripe14
ISIN16216,Stripe14
ISIN16217,Stripe14
ISIN16218,Stripe14
ISIN16219,Stripe14
ISIN16220,Stripe14
ISIN16221,Stripe14
ISIN16222,Stripe14
ISIN16223,Stripe14
ISIN16224,Stripe14
ISIN16225,Stripe14
ISIN16226,Stripe14
ISIN16227,Stripe14
ISIN16228,Stripe14
ISIN16229,Stripe5
ISIN16230,Stripe5
ISIN16231,Stripe5
ISIN16232,Stripe5
ISIN16233,Stripe1
ISIN16234,Stripe1
ISIN16235,Stripe1
ISIN16236,Stripe6
ISIN16237,Stripe6
ISIN16238,Stripe6
ISIN16239,Stripe6
ISIN16240,Stripe6
ISIN16241,Stripe6
ISIN16242,Stripe6
ISIN16243,Stripe0
ISIN16244,Stripe1
ISIN16246,Stripe1
ISIN16247,Stripe1
ISIN16248,Stripe1
ISIN16250,Stripe0
ISIN16252,Stripe1
ISIN16253,Stripe1
ISIN16254,Stripe5
ISIN16255,Stripe1
ISIN16257,Stripe1
ISIN16258,Stripe1
ISIN16259,Stripe1
ISIN16260,Stripe1
ISIN16261,Stripe1
ISIN16262,Stripe1
ISIN16263,Stripe1
ISIN16264,Stripe2
ISIN16265,Stripe2
ISIN16266,Stripe2
ISIN16267,Stripe2
ISIN16268,Stripe2
ISIN16272,Stripe1
ISIN16274,Stripe1
ISIN16281,Stripe1
ISIN16282,Stripe1
ISIN16283,Stripe1
ISIN16284,Stripe1
ISIN16286,Stripe1
ISIN16295,Stripe1
ISIN16296,Stripe1
ISIN16297,Stripe1
ISIN16298,Stripe1
ISIN16301,Stripe1
ISIN16302,Stripe1
ISIN16303,Stripe1
ISIN16304,Stripe1
ISIN16305,Stripe1
ISIN16306,Stripe1
ISIN16308,Stripe1
ISIN16309,Stripe1
ISIN16310,Stripe1
ISIN16315,Stripe1
ISIN16319,Stripe1
ISIN16325,Stripe1
ISIN16326,Stripe1
ISIN16387,Stripe5
ISIN16399,Stripe1
ISIN16400,Stripe2
ISIN16401,Stripe0
ISIN16402,Stripe0
